target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
9,2,720,540,true,43,11,6,0.794768,0.757844,1.550432,2.595312,8.981440,0.269477,0.493317,1.286156,45,11,6,17,17,96,96,,96,142,43,50,43,,43,0,54,0,771,151,0,0,0,0,0,0,0,2078
9,3,720,540,true,45,10,8,0.863249,0.769817,1.367235,1.808907,6.418397,0.316820,0.444027,1.025629,30,11,14,11,14,80,80,,80,128,46,33,46,,45,0,70,0,617,69,0,0,0,0,0,0,0,2271
9,4,720,540,true,52,12,6,0.870649,0.776338,1.865782,2.079738,5.804404,0.285168,0.681249,1.767837,43,12,16,14,16,101,101,,101,150,52,47,52,,52,0,84,0,944,170,0,0,0,0,0,0,0,2379
9,5,720,540,false,0,0,0,,,,2.268608,5.957045,0.300780,,,55,12,17,14,14,112,112,,112,144,50,59,50,,0,0,71,0,919,154,0,0,0,0,0,0,0,2015
10,0,720,540,true,32,12,7,0.882319,24.394550,54.125351,1.779442,9.283730,0.343460,0.496732,1.088251,51,35,30,7,13,136,136,,136,168,42,70,39,,32,0,146,0,1233,119,0,0,0,0,0,0,0,3230
10,1,720,540,true,29,9,6,0.678285,0.702850,1.599643,1.868685,5.865084,0.349049,0.601098,1.149581,42,23,17,12,8,102,102,,102,125,29,51,29,,29,0,70,0,506,66,0,0,0,0,0,0,0,1881
10,2,720,540,true,40,11,5,0.853980,0.688360,1.434362,2.636945,7.291828,0.352821,0.489528,1.153183,47,11,11,17,9,95,95,,95,120,40,52,40,,40,0,100,0,867,150,0,0,0,0,0,0,0,2062
10,3,720,540,false,0,0,0,,,,2.743769,9.928144,0.380675,,,37,26,35,6,3,107,107,,107,126,40,51,25,,0,0,65,0,897,140,0,0,0,0,0,0,0,1765
10,4,720,540,true,46,11,7,0.924651,0.892679,1.588769,1.781518,4.758654,0.295301,0.618317,1.171030,39,10,19,10,13,91,91,,91,130,46,43,46,,46,0,60,0,762,101,0,0,0,0,0,0,0,1998
10,5,720,540,true,48,12,6,0.952100,0.859967,1.642142,2.765325,7.946734,0.325157,0.606250,1.052057,37,10,11,14,18,90,90,,90,146,48,40,48,,48,0,36,0,770,65,0,0,0,0,0,0,0,2146
