target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
3,3,720,540,false,0,0,0,,,,2.114162,5.337561,0.323982,,,55,10,5,0,0,71,71,70,70,20,4,61,0,,0,0,0,0,0,0,0,0,0,78,72,0,0,1171
3,4,720,540,false,0,0,0,,,,2.330235,7.249297,0.244884,,,31,26,6,0,0,69,69,63,63,38,4,44,0,,0,0,0,0,0,0,0,0,0,64,58,0,0,1307
3,5,720,540,false,0,0,0,,,,3.744528,10.733315,0.339133,,,26,36,17,0,0,88,88,79,79,70,4,44,0,,0,0,0,0,0,0,0,0,0,98,92,0,0,1301
4,0,720,540,false,0,0,0,,,,2.230822,6.268652,0.359843,,,53,8,3,0,0,74,74,64,64,14,3,57,0,,0,0,0,0,0,0,0,0,0,82,78,0,0,1125
4,1,720,540,false,0,0,0,,,,4.714128,10.335333,0.435887,,,56,7,6,1,0,72,72,70,70,22,5,60,0,,0,0,0,0,0,0,0,0,0,112,99,0,0,1163
4,2,720,540,false,0,0,0,,,,4.360830,12.330149,0.294293,,,58,0,4,0,0,65,65,62,62,8,4,59,0,,0,0,0,0,0,0,0,0,0,58,60,0,0,1133
4,3,720,540,false,0,0,0,,,,3.882512,6.356369,0.319204,,,53,4,4,0,0,62,62,61,61,12,4,56,0,,0,0,0,0,0,0,0,0,0,54,46,0,0,1203
4,4,720,540,false,0,0,0,,,,,,0.263767,,,40,0,0,0,0,41,41,40,40,0,1,40,0,,0,0,0,0,0,0,0,0,0,16,18,0,0,1052
4,5,720,540,false,0,0,0,,,,3.901254,12.853761,0.376961,,,51,12,4,0,0,72,72,67,67,20,4,57,0,,0,0,0,0,0,0,0,0,0,82,82,0,0,1227
5,0,720,540,false,0,0,0,,,,2.417805,9.267174,0.450167,,,44,7,5,1,0,63,63,57,57,20,5,48,0,,0,0,0,0,0,0,0,0,0,79,74,0,0,1058
5,1,720,540,false,0,0,0,,,,4.926506,7.428685,0.359348,,,44,4,2,2,0,52,52,52,52,14,6,46,0,,0,0,0,0,0,0,0,0,0,63,50,0,0,1097
5,2,720,540,false,0,0,0,,,,3.901841,5.554883,0.232811,,,44,2,1,0,0,49,49,47,47,4,3,45,0,,0,0,0,0,0,0,0,0,0,44,38,0,0,1036
5,3,720,540,false,0,0,0,,,,2.687857,7.320843,0.442088,,,43,9,7,2,0,63,63,61,61,29,6,48,0,,0,0,0,0,0,0,0,0,0,81,69,0,0,1141
